x,y
1.519700,3.090068
1.519800,3.090757
1.519900,3.091445
1.520000,3.092134
1.520100,3.092822
1.520200,3.093510
1.520300,3.094199
1.520400,3.094887
1.520500,3.095576
1.520600,3.096264
1.520700,3.096953
1.520800,3.097641
1.520900,3.098329
1.521000,3.099018
1.521100,3.099706
1.521200,3.100395
1.521300,3.101083
1.521400,3.101771
1.521500,3.102460
1.521600,3.103148
1.521700,3.103836
1.521800,3.104525
1.521900,3.105213
1.522000,3.105902
1.522100,3.106590
1.522200,3.107278
1.522300,3.107967
1.522400,3.108655
1.522500,3.109343
1.522600,3.110031
1.522700,3.110720
1.522800,3.111408
1.522900,3.112096
1.523000,3.112785
1.523100,3.113473
1.523200,3.114161
1.523300,3.114849
1.523400,3.115538
1.523500,3.116226
1.523600,3.116914
1.523700,3.117602
1.523800,3.118291
1.523900,3.118979
1.524000,3.119667
1.524100,3.120355
1.524200,3.121044
1.524300,3.121732
1.524400,3.122420
1.524500,3.123108
1.524600,3.123796
1.524700,3.124485
1.524800,3.125173
1.524900,3.125861
1.525000,3.126549
1.525100,3.127237
1.525200,3.127926
1.525300,3.128614
1.525400,3.129302
1.525500,3.129990
1.525600,3.130678
1.525700,3.131366
1.525800,3.132054
1.525900,3.132742
1.526000,3.133431
1.526100,3.134119
1.526200,3.134807
1.526300,3.135495
1.526400,3.136183
1.526500,3.136871
1.526600,3.137559
1.526700,3.138247
1.526800,3.138935
1.526900,3.139623
1.527000,3.140311
1.527100,3.140999
1.527200,3.141688
1.527300,3.142376
1.527400,3.143064
1.527500,3.143752
1.527600,3.144440
1.527700,3.145128
1.527800,3.145816
1.527900,3.146504
1.528000,3.147192
1.528100,3.147880
1.528200,3.148568
1.528300,3.149256
1.528400,3.149944
1.528500,3.150632
1.528600,3.151320
1.528700,3.152007
1.528800,3.152695
1.528900,3.153383
1.529000,3.154071
1.529100,3.154759
1.529200,3.155447
1.529300,3.156135
1.529400,3.156823
1.529500,3.157511
1.529600,3.158199
1.529700,3.158887
1.529800,3.159575
1.529900,3.160262
1.530000,3.160950
1.530100,3.161638
1.530200,3.162326
1.530300,3.163014
1.530400,3.163702
1.530500,3.164390
1.530600,3.165077
1.530700,3.165765
1.530800,3.166453
1.530900,3.167141
1.531000,3.167829
1.531100,3.168517
1.531200,3.169204
1.531300,3.169892
1.531400,3.170580
1.531500,3.171268
1.531600,3.171956
1.531700,3.172643
1.531800,3.173331
1.531900,3.174019
1.532000,3.174707
1.532100,3.175394
1.532200,3.176082
1.532300,3.176770
1.532400,3.177458
1.532500,3.178145
1.532600,3.178833
1.532700,3.179521
1.532800,3.180208
1.532900,3.180896
1.533000,3.181584
1.533100,3.182272
1.533200,3.182959
1.533300,3.183647
1.533400,3.184335
1.533500,3.185022
1.533600,3.185710
1.533700,3.186398
1.533800,3.187085
1.533900,3.187773
1.534000,3.188460
1.534100,3.189148
1.534200,3.189836
1.534300,3.190523
1.534400,3.191211
1.534500,3.191899
1.534600,3.192586
1.534700,3.193274
1.534800,3.193961
1.534900,3.194649
1.535000,3.195336
1.535100,3.196024
1.535200,3.196712
1.535300,3.197399
1.535400,3.198087
1.535500,3.198774
1.535600,3.199462
1.535700,3.200149
1.535800,3.200837
1.535900,3.201524
1.536000,3.202212
1.536100,3.202899
1.536200,3.203587
1.536300,3.204274
1.536400,3.204962
1.536500,3.205649
1.536600,3.206337
1.536700,3.207024
1.536800,3.207712
1.536900,3.208399
1.537000,3.209087
1.537100,3.209774
1.537200,3.210461
1.537300,3.211149
1.537400,3.211836
1.537500,3.212524
1.537600,3.213211
1.537700,3.213899
1.537800,3.214586
1.537900,3.215273
1.538000,3.215961
1.538100,3.216648
1.538200,3.217335
1.538300,3.218023
1.538400,3.218710
1.538500,3.219398
1.538600,3.220085
1.538700,3.220772
1.538800,3.221460
1.538900,3.222147
1.539000,3.222834
1.539100,3.223522
1.539200,3.224209
1.539300,3.224896
1.539400,3.225583
1.539500,3.226271
1.539600,3.226958
1.539700,3.227645
1.539800,3.228333
1.539900,3.229020
1.540000,3.229707
1.540100,3.230394
1.540200,3.231082
1.540300,3.231769
1.540400,3.232456
1.540500,3.233143
1.540600,3.233830
1.540700,3.234518
1.540800,3.235205
1.540900,3.235892
1.541000,3.236579
1.541100,3.237266
1.541200,3.237954
1.541300,3.238641
1.541400,3.239328
1.541500,3.240015
1.541600,3.240702
1.541700,3.241389
1.541800,3.242077
1.541900,3.242764
1.542000,3.243451
1.542100,3.244138
1.542200,3.244825
1.542300,3.245512
1.542400,3.246199
1.542500,3.246886
1.542600,3.247573
1.542700,3.248261
1.542800,3.248948
1.542900,3.249635
1.543000,3.250322
1.543100,3.251009
1.543200,3.251696
1.543300,3.252383
1.543400,3.253070
1.543500,3.253757
1.543600,3.254444
1.543700,3.255131
1.543800,3.255818
1.543900,3.256505
1.544000,3.257192
1.544100,3.257879
1.544200,3.258566
1.544300,3.259253
1.544400,3.259940
1.544500,3.260627
1.544600,3.261314
1.544700,3.262001
1.544800,3.262688
1.544900,3.263375
1.545000,3.264062
1.545100,3.264749
1.545200,3.265436
1.545300,3.266122
1.545400,3.266809
1.545500,3.267496
1.545600,3.268183
1.545700,3.268870
1.545800,3.269557
1.545900,3.270244
1.546000,3.270931
1.546100,3.271618
1.546200,3.272304
1.546300,3.272991
1.546400,3.273678
1.546500,3.274365
1.546600,3.275052
1.546700,3.275739
1.546800,3.276425
1.546900,3.277112
1.547000,3.277799
1.547100,3.278486
1.547200,3.279173
1.547300,3.279859
1.547400,3.280546
1.547500,3.281233
1.547600,3.281920
1.547700,3.282606
1.547800,3.283293
1.547900,3.283980
1.548000,3.284667
1.548100,3.285353
1.548200,3.286040
1.548300,3.286727
1.548400,3.287414
1.548500,3.288100
1.548600,3.288787
1.548700,3.289474
1.548800,3.290160
1.548900,3.290847
1.549000,3.291534
1.549100,3.292220
1.549200,3.292907
1.549300,3.293594
1.549400,3.294280
1.549500,3.294967
1.549600,3.295654
1.549700,3.296340
1.549800,3.297027
1.549900,3.297713
1.550000,3.298400
1.550100,3.299087
1.550200,3.299773
1.550300,3.300460
1.550400,3.301146
1.550500,3.301833
1.550600,3.302519
1.550700,3.303206
1.550800,3.303893
1.550900,3.304579
1.551000,3.305266
1.551100,3.305952
1.551200,3.306639
1.551300,3.307325
1.551400,3.308012
1.551500,3.308698
1.551600,3.309385
1.551700,3.310071
1.551800,3.310758
1.551900,3.311444
1.552000,3.312131
1.552100,3.312817
1.552200,3.313504
1.552300,3.314190
1.552400,3.314877
1.552500,3.315563
1.552600,3.316249
1.552700,3.316936
1.552800,3.317622
1.552900,3.318309
1.553000,3.318995
1.553100,3.319681
1.553200,3.320368
1.553300,3.321054
1.553400,3.321741
1.553500,3.322427
1.553600,3.323113
1.553700,3.323800
1.553800,3.324486
1.553900,3.325172
1.554000,3.325859
1.554100,3.326545
1.554200,3.327231
1.554300,3.327918
1.554400,3.328604
1.554500,3.329290
1.554600,3.329977
1.554700,3.330663
1.554800,3.331349
1.554900,3.332035
1.555000,3.332722
1.555100,3.333408
1.555200,3.334094
1.555300,3.334780
1.555400,3.335467
1.555500,3.336153
1.555600,3.336839
1.555700,3.337525
1.555800,3.338212
1.555900,3.338898
1.556000,3.339584
1.556100,3.340270
1.556200,3.340956
1.556300,3.341643
1.556400,3.342329
1.556500,3.343015
1.556600,3.343701
1.556700,3.344387
1.556800,3.345073
1.556900,3.345760
1.557000,3.346446
1.557100,3.347132
1.557200,3.347818
1.557300,3.348504
1.557400,3.349190
1.557500,3.349876
1.557600,3.350562
1.557700,3.351248
1.557800,3.351935
1.557900,3.352621
1.558000,3.353307
1.558100,3.353993
1.558200,3.354679
1.558300,3.355365
1.558400,3.356051
1.558500,3.356737
1.558600,3.357423
1.558700,3.358109
1.558800,3.358795
1.558900,3.359481
1.559000,3.360167
1.559100,3.360853
1.559200,3.361539
1.559300,3.362225
1.559400,3.362911
1.559500,3.363597
1.559600,3.364283
1.559700,3.364969
1.559800,3.365655
1.559900,3.366341
1.560000,3.367027
1.560100,3.367713
1.560200,3.368398
1.560300,3.369084
1.560400,3.369770
1.560500,3.370456
1.560600,3.371142
1.560700,3.371828
1.560800,3.372514
1.560900,3.373200
1.561000,3.373886
1.561100,3.374571
1.561200,3.375257
1.561300,3.375943
1.561400,3.376629
1.561500,3.377315
1.561600,3.378001
1.561700,3.378686
1.561800,3.379372
1.561900,3.380058
1.562000,3.380744
1.562100,3.381430
1.562200,3.382115
1.562300,3.382801
1.562400,3.383487
1.562500,3.384173
1.562600,3.384859
1.562700,3.385544
1.562800,3.386230
1.562900,3.386916
1.563000,3.387601
1.563100,3.388287
1.563200,3.388973
1.563300,3.389659
1.563400,3.390344
1.563500,3.391030
1.563600,3.391716
1.563700,3.392401
1.563800,3.393087
1.563900,3.393773
1.564000,3.394458
1.564100,3.395144
1.564200,3.395830
1.564300,3.396515
1.564400,3.397201
1.564500,3.397887
1.564600,3.398572
1.564700,3.399258
1.564800,3.399943
1.564900,3.400629
1.565000,3.401315
1.565100,3.402000
1.565200,3.402686
1.565300,3.403371
1.565400,3.404057
1.565500,3.404742
1.565600,3.405428
1.565700,3.406114
1.565800,3.406799
1.565900,3.407485
1.566000,3.408170
1.566100,3.408856
1.566200,3.409541
1.566300,3.410227
1.566400,3.410912
1.566500,3.411598
1.566600,3.412283
1.566700,3.412969
1.566800,3.413654
1.566900,3.414340
1.567000,3.415025
1.567100,3.415711
1.567200,3.416396
1.567300,3.417081
1.567400,3.417767
1.567500,3.418452
1.567600,3.419138
1.567700,3.419823
1.567800,3.420508
1.567900,3.421194
1.568000,3.421879
1.568100,3.422565
1.568200,3.423250
1.568300,3.423935
1.568400,3.424621
1.568500,3.425306
1.568600,3.425991
1.568700,3.426677
1.568800,3.427362
1.568900,3.428047
1.569000,3.428733
1.569100,3.429418
1.569200,3.430103
1.569300,3.430789
1.569400,3.431474
1.569500,3.432159
1.569600,3.432845
1.569700,3.433530
1.569800,3.434215
1.569900,3.434900
1.570000,3.435586
1.570100,3.436271
1.570200,3.436956
1.570300,3.437641
1.570400,3.438327
1.570500,3.439012
1.570600,3.439697
1.570700,3.440382
1.570800,3.441067
1.570900,3.441753
1.571000,3.442438
1.571100,3.443123
1.571200,3.443808
1.571300,3.444493
1.571400,3.445178
1.571500,3.445864
1.571600,3.446549
1.571700,3.447234
1.571800,3.447919
1.571900,3.448604
1.572000,3.449289
1.572100,3.449974
1.572200,3.450659
1.572300,3.451345
1.572400,3.452030
1.572500,3.452715
1.572600,3.453400
1.572700,3.454085
1.572800,3.454770
1.572900,3.455455
1.573000,3.456140
1.573100,3.456825
1.573200,3.457510
1.573300,3.458195
1.573400,3.458880
1.573500,3.459565
1.573600,3.460250
1.573700,3.460935
1.573800,3.461620
1.573900,3.462305
1.574000,3.462990
1.574100,3.463675
1.574200,3.464360
1.574300,3.465045
1.574400,3.465730
1.574500,3.466415
1.574600,3.467100
1.574700,3.467785
1.574800,3.468470
1.574900,3.469155
1.575000,3.469840
1.575100,3.470525
1.575200,3.471209
1.575300,3.471894
1.575400,3.472579
1.575500,3.473264
1.575600,3.473949
1.575700,3.474634
1.575800,3.475319
1.575900,3.476004
1.576000,3.476688
1.576100,3.477373
1.576200,3.478058
1.576300,3.478743
1.576400,3.479428
1.576500,3.480113
1.576600,3.480797
1.576700,3.481482
1.576800,3.482167
1.576900,3.482852
1.577000,3.483537
1.577100,3.484221
1.577200,3.484906
1.577300,3.485591
1.577400,3.486276
1.577500,3.486960
1.577600,3.487645
1.577700,3.488330
1.577800,3.489015
1.577900,3.489699
1.578000,3.490384
1.578100,3.491069
1.578200,3.491753
1.578300,3.492438
1.578400,3.493123
1.578500,3.493807
1.578600,3.494492
1.578700,3.495177
1.578800,3.495861
1.578900,3.496546
1.579000,3.497231
1.579100,3.497915
1.579200,3.498600
1.579300,3.499285
1.579400,3.499969
1.579500,3.500654
1.579600,3.501339
1.579700,3.502023
1.579800,3.502708
1.579900,3.503392
1.580000,3.504077
1.580100,3.504761
1.580200,3.505446
1.580300,3.506131
1.580400,3.506815
1.580500,3.507500
1.580600,3.508184
1.580700,3.508869
1.580800,3.509553
1.580900,3.510238
1.581000,3.510922
1.581100,3.511607
1.581200,3.512291
1.581300,3.512976
1.581400,3.513660
1.581500,3.514345
1.581600,3.515029
1.581700,3.515714
1.581800,3.516398
1.581900,3.517083
1.582000,3.517767
1.582100,3.518452
1.582200,3.519136
1.582300,3.519820
1.582400,3.520505
1.582500,3.521189
1.582600,3.521874
1.582700,3.522558
1.582800,3.523242
1.582900,3.523927
1.583000,3.524611
1.583100,3.525296
1.583200,3.525980
1.583300,3.526664
1.583400,3.527349
1.583500,3.528033
1.583600,3.528717
1.583700,3.529402
1.583800,3.530086
1.583900,3.530770
1.584000,3.531455
1.584100,3.532139
1.584200,3.532823
1.584300,3.533508
1.584400,3.534192
1.584500,3.534876
1.584600,3.535560
1.584700,3.536245
1.584800,3.536929
1.584900,3.537613
1.585000,3.538297
1.585100,3.538982
1.585200,3.539666
1.585300,3.540350
1.585400,3.541034
1.585500,3.541719
1.585600,3.542403
1.585700,3.543087
1.585800,3.543771
1.585900,3.544455
1.586000,3.545140
1.586100,3.545824
1.586200,3.546508
1.586300,3.547192
1.586400,3.547876
1.586500,3.548560
1.586600,3.549244
1.586700,3.549929
1.586800,3.550613
1.586900,3.551297
1.587000,3.551981
1.587100,3.552665
1.587200,3.553349
1.587300,3.554033
1.587400,3.554717
1.587500,3.555401
1.587600,3.556086
1.587700,3.556770
1.587800,3.557454
1.587900,3.558138
1.588000,3.558822
1.588100,3.559506
1.588200,3.560190
1.588300,3.560874
1.588400,3.561558
1.588500,3.562242
1.588600,3.562926
1.588700,3.563610
1.588800,3.564294
1.588900,3.564978
1.589000,3.565662
1.589100,3.566346
1.589200,3.567030
1.589300,3.567714
1.589400,3.568398
1.589500,3.569082
1.589600,3.569766
1.589700,3.570450
1.589800,3.571134
1.589900,3.571818
1.590000,3.572501
1.590100,3.573185
1.590200,3.573869
1.590300,3.574553
1.590400,3.575237
1.590500,3.575921
1.590600,3.576605
1.590700,3.577289
1.590800,3.577973
1.590900,3.578656
1.591000,3.579340
1.591100,3.580024
1.591200,3.580708
1.591300,3.581392
1.591400,3.582076
1.591500,3.582760
1.591600,3.583443
1.591700,3.584127
1.591800,3.584811
1.591900,3.585495
1.592000,3.586179
1.592100,3.586862
1.592200,3.587546
1.592300,3.588230
1.592400,3.588914
1.592500,3.589597
1.592600,3.590281
1.592700,3.590965
1.592800,3.591649
1.592900,3.592332
1.593000,3.593016
1.593100,3.593700
1.593200,3.594384
1.593300,3.595067
1.593400,3.595751
1.593500,3.596435
1.593600,3.597118
1.593700,3.597802
1.593800,3.598486
1.593900,3.599169
1.594000,3.599853
1.594100,3.600537
1.594200,3.601220
1.594300,3.601904
1.594400,3.602588
1.594500,3.603271
1.594600,3.603955
1.594700,3.604639
1.594800,3.605322
1.594900,3.606006
1.595000,3.606689
1.595100,3.607373
1.595200,3.608057
1.595300,3.608740
1.595400,3.609424
1.595500,3.610107
1.595600,3.610791
1.595700,3.611474
1.595800,3.612158
1.595900,3.612842
1.596000,3.613525
1.596100,3.614209
1.596200,3.614892
1.596300,3.615576
1.596400,3.616259
1.596500,3.616943
1.596600,3.617626
1.596700,3.618310
1.596800,3.618993
1.596900,3.619677
1.597000,3.620360
1.597100,3.621044
1.597200,3.621727
1.597300,3.622411
1.597400,3.623094
1.597500,3.623778
1.597600,3.624461
1.597700,3.625144
1.597800,3.625828
1.597900,3.626511
1.598000,3.627195
1.598100,3.627878
1.598200,3.628561
1.598300,3.629245
1.598400,3.629928
1.598500,3.630612
1.598600,3.631295
1.598700,3.631978
1.598800,3.632662
1.598900,3.633345
1.599000,3.634028
1.599100,3.634712
1.599200,3.635395
1.599300,3.636079
1.599400,3.636762
1.599500,3.637445
1.599600,3.638128
1.599700,3.638812
1.599800,3.639495
1.599900,3.640178
1.600000,3.640862
1.600100,3.641545
1.600200,3.642228
1.600300,3.642912
1.600400,3.643595
1.600500,3.644278
1.600600,3.644961
1.600700,3.645645
1.600800,3.646328
1.600900,3.647011
1.601000,3.647694
1.601100,3.648378
1.601200,3.649061
1.601300,3.649744
1.601400,3.650427
1.601500,3.651110
1.601600,3.651794
1.601700,3.652477
1.601800,3.653160
1.601900,3.653843
1.602000,3.654526
1.602100,3.655209
1.602200,3.655893
1.602300,3.656576
1.602400,3.657259
1.602500,3.657942
1.602600,3.658625
1.602700,3.659308
1.602800,3.659991
1.602900,3.660675
1.603000,3.661358
1.603100,3.662041
1.603200,3.662724
1.603300,3.663407
1.603400,3.664090
1.603500,3.664773
1.603600,3.665456
1.603700,3.666139
1.603800,3.666822
1.603900,3.667505
1.604000,3.668189
1.604100,3.668872
1.604200,3.669555
1.604300,3.670238
1.604400,3.670921
1.604500,3.671604
1.604600,3.672287
1.604700,3.672970
1.604800,3.673653
1.604900,3.674336
1.605000,3.675019
1.605100,3.675702
1.605200,3.676385
1.605300,3.677068
1.605400,3.677751
1.605500,3.678434
1.605600,3.679117
1.605700,3.679800
1.605800,3.680482
1.605900,3.681165
1.606000,3.681848
1.606100,3.682531
1.606200,3.683214
1.606300,3.683897
1.606400,3.684580
1.606500,3.685263
1.606600,3.685946
1.606700,3.686629
1.606800,3.687312
1.606900,3.687995
1.607000,3.688677
1.607100,3.689360
1.607200,3.690043
1.607300,3.690726
1.607400,3.691409
1.607500,3.692092
1.607600,3.692775
1.607700,3.693457
1.607800,3.694140
1.607900,3.694823
1.608000,3.695506
1.608100,3.696189
1.608200,3.696871
1.608300,3.697554
1.608400,3.698237
1.608500,3.698920
1.608600,3.699603
1.608700,3.700285
1.608800,3.700968
1.608900,3.701651
1.609000,3.702334
1.609100,3.703017
1.609200,3.703699
1.609300,3.704382
1.609400,3.705065
1.609500,3.705747
1.609600,3.706430
1.609700,3.707113
1.609800,3.707796
1.609900,3.708478
1.610000,3.709161
1.610100,3.709844
1.610200,3.710526
1.610300,3.711209
1.610400,3.711892
1.610500,3.712575
1.610600,3.713257
1.610700,3.713940
1.610800,3.714623
1.610900,3.715305
1.611000,3.715988
1.611100,3.716670
1.611200,3.717353
1.611300,3.718036
1.611400,3.718718
1.611500,3.719401
1.611600,3.720084
1.611700,3.720766
1.611800,3.721449
1.611900,3.722131
1.612000,3.722814
1.612100,3.723497
1.612200,3.724179
1.612300,3.724862
1.612400,3.725544
1.612500,3.726227
1.612600,3.726909
1.612700,3.727592
1.612800,3.728275
1.612900,3.728957
1.613000,3.729640
1.613100,3.730322
1.613200,3.731005
1.613300,3.731687
1.613400,3.732370
1.613500,3.733052
1.613600,3.733735
1.613700,3.734417
1.613800,3.735100
1.613900,3.735782
1.614000,3.736465
1.614100,3.737147
1.614200,3.737830
1.614300,3.738512
1.614400,3.739195
1.614500,3.739877
1.614600,3.740560
1.614700,3.741242
1.614800,3.741924
1.614900,3.742607
1.615000,3.743289
1.615100,3.743972
1.615200,3.744654
1.615300,3.745337
1.615400,3.746019
1.615500,3.746701
1.615600,3.747384
1.615700,3.748066
1.615800,3.748749
1.615900,3.749431
1.616000,3.750113
1.616100,3.750796
1.616200,3.751478
1.616300,3.752160
1.616400,3.752843
1.616500,3.753525
1.616600,3.754208
1.616700,3.754890
1.616800,3.755572
1.616900,3.756255
1.617000,3.756937
1.617100,3.757619
1.617200,3.758301
1.617300,3.758984
1.617400,3.759666
1.617500,3.760348
1.617600,3.761031
1.617700,3.761713
1.617800,3.762395
1.617900,3.763078
1.618000,3.763760
1.618100,3.764442
1.618200,3.765124
1.618300,3.765807
1.618400,3.766489
1.618500,3.767171
1.618600,3.767853
1.618700,3.768536
1.618800,3.769218
1.618900,3.769900
1.619000,3.770582
1.619100,3.771264
1.619200,3.771947
1.619300,3.772629
1.619400,3.773311
1.619500,3.773993
1.619600,3.774675
1.619700,3.775358
1.619800,3.776040
1.619900,3.776722
1.620000,3.777404
1.620100,3.778086
1.620200,3.778768
1.620300,3.779451
1.620400,3.780133
1.620500,3.780815
1.620600,3.781497
1.620700,3.782179
1.620800,3.782861
1.620900,3.783543
1.621000,3.784226
1.621100,3.784908
1.621200,3.785590
1.621300,3.786272
1.621400,3.786954
1.621500,3.787636
1.621600,3.788318
1.621700,3.789000
1.621800,3.789682
1.621900,3.790364
1.622000,3.791047
1.622100,3.791729
1.622200,3.792411
1.622300,3.793093
1.622400,3.793775
1.622500,3.794457
1.622600,3.795139
1.622700,3.795821
1.622800,3.796503
1.622900,3.797185
1.623000,3.797867
1.623100,3.798549
1.623200,3.799231
1.623300,3.799913
1.623400,3.800595
1.623500,3.801277
1.623600,3.801959
1.623700,3.802641
1.623800,3.803323
1.623900,3.804005
1.624000,3.804687
1.624100,3.805369
1.624200,3.806051
1.624300,3.806733
1.624400,3.807415
1.624500,3.808097
1.624600,3.808779
1.624700,3.809461
1.624800,3.810142
1.624900,3.810824
1.625000,3.811506
1.625100,3.812188
1.625200,3.812870
1.625300,3.813552
1.625400,3.814234
1.625500,3.814916
1.625600,3.815598
1.625700,3.816280
1.625800,3.816962
1.625900,3.817643
1.626000,3.818325
1.626100,3.819007
1.626200,3.819689
1.626300,3.820371
1.626400,3.821053
1.626500,3.821735
1.626600,3.822417
1.626700,3.823098
1.626800,3.823780
1.626900,3.824462
1.627000,3.825144
1.627100,3.825826
1.627200,3.826508
1.627300,3.827189
1.627400,3.827871
1.627500,3.828553
1.627600,3.829235
1.627700,3.829917
1.627800,3.830598
1.627900,3.831280
1.628000,3.831962
1.628100,3.832644
1.628200,3.833325
1.628300,3.834007
1.628400,3.834689
1.628500,3.835371
1.628600,3.836053
1.628700,3.836734
1.628800,3.837416
1.628900,3.838098
1.629000,3.838780
1.629100,3.839461
1.629200,3.840143
1.629300,3.840825
1.629400,3.841506
1.629500,3.842188
1.629600,3.842870
1.629700,3.843552
1.629800,3.844233
1.629900,3.844915
1.630000,3.845597
1.630100,3.846278
1.630200,3.846960
1.630300,3.847642
1.630400,3.848323
1.630500,3.849005
1.630600,3.849687
1.630700,3.850368
1.630800,3.851050
1.630900,3.851732
1.631000,3.852413
1.631100,3.853095
1.631200,3.853777
1.631300,3.854458
1.631400,3.855140
1.631500,3.855822
1.631600,3.856503
1.631700,3.857185
1.631800,3.857866
1.631900,3.858548
1.632000,3.859230
1.632100,3.859911
1.632200,3.860593
1.632300,3.861274
1.632400,3.861956
1.632500,3.862638
1.632600,3.863319
1.632700,3.864001
1.632800,3.864682
1.632900,3.865364
1.633000,3.866046
1.633100,3.866727
1.633200,3.867409
1.633300,3.868090
1.633400,3.868772
1.633500,3.869453
1.633600,3.870135
1.633700,3.870816
1.633800,3.871498
1.633900,3.872179
1.634000,3.872861
1.634100,3.873543
1.634200,3.874224
1.634300,3.874906
1.634400,3.875587
1.634500,3.876269
1.634600,3.876950
1.634700,3.877632
1.634800,3.878313
1.634900,3.878995
1.635000,3.879676
1.635100,3.880357
1.635200,3.881039
1.635300,3.881720
1.635400,3.882402
1.635500,3.883083
1.635600,3.883765
1.635700,3.884446
1.635800,3.885128
1.635900,3.885809
1.636000,3.886491
1.636100,3.887172
1.636200,3.887854
1.636300,3.888535
1.636400,3.889216
1.636500,3.889898
1.636600,3.890579
1.636700,3.891261
1.636800,3.891942
1.636900,3.892623
1.637000,3.893305
1.637100,3.893986
1.637200,3.894668
1.637300,3.895349
1.637400,3.896030
1.637500,3.896712
1.637600,3.897393
1.637700,3.898075
1.637800,3.898756
1.637900,3.899437
1.638000,3.900119
1.638100,3.900800
1.638200,3.901481
1.638300,3.902163
1.638400,3.902844
1.638500,3.903526
1.638600,3.904207
1.638700,3.904888
1.638800,3.905570
1.638900,3.906251
1.639000,3.906932
1.639100,3.907614
1.639200,3.908295
1.639300,3.908976
1.639400,3.909657
1.639500,3.910339
1.639600,3.911020
1.639700,3.911701
1.639800,3.912383
1.639900,3.913064
1.640000,3.913745
1.640100,3.914427
1.640200,3.915108
1.640300,3.915789
1.640400,3.916470
1.640500,3.917152
1.640600,3.917833
1.640700,3.918514
1.640800,3.919196
1.640900,3.919877
1.641000,3.920558
1.641100,3.921239
1.641200,3.921921
1.641300,3.922602
1.641400,3.923283
1.641500,3.923964
1.641600,3.924646
1.641700,3.925327
1.641800,3.926008
1.641900,3.926689
1.642000,3.927370
1.642100,3.928052
1.642200,3.928733
1.642300,3.929414
1.642400,3.930095
1.642500,3.930776
1.642600,3.931458
1.642700,3.932139
1.642800,3.932820
1.642900,3.933501
1.643000,3.934182
1.643100,3.934864
1.643200,3.935545
1.643300,3.936226
1.643400,3.936907
1.643500,3.937588
1.643600,3.938270
1.643700,3.938951
1.643800,3.939632
1.643900,3.940313
1.644000,3.940994
1.644100,3.941675
1.644200,3.942356
1.644300,3.943038
1.644400,3.943719
1.644500,3.944400
1.644600,3.945081
1.644700,3.945762
1.644800,3.946443
1.644900,3.947124
1.645000,3.947806
1.645100,3.948487
1.645200,3.949168
1.645300,3.949849
1.645400,3.950530
1.645500,3.951211
1.645600,3.951892
1.645700,3.952573
1.645800,3.953254
1.645900,3.953935
1.646000,3.954617
1.646100,3.955298
1.646200,3.955979
1.646300,3.956660
1.646400,3.957341
1.646500,3.958022
1.646600,3.958703
1.646700,3.959384
1.646800,3.960065
1.646900,3.960746
1.647000,3.961427
1.647100,3.962108
1.647200,3.962789
1.647300,3.963470
1.647400,3.964152
1.647500,3.964833
1.647600,3.965514
1.647700,3.966195
1.647800,3.966876
1.647900,3.967557
1.648000,3.968238
1.648100,3.968919
1.648200,3.969600
1.648300,3.970281
1.648400,3.970962
1.648500,3.971643
1.648600,3.972324
1.648700,3.973005
1.648800,3.973686
1.648900,3.974367
1.649000,3.975048
1.649100,3.975729
1.649200,3.976410
1.649300,3.977091
1.649400,3.977772
1.649500,3.978453
1.649600,3.979134
1.649700,3.979815
1.649800,3.980496
1.649900,3.981177
1.650000,3.981858
1.650100,3.982539
1.650200,3.983220
1.650300,3.983901
1.650400,3.984582
1.650500,3.985263
1.650600,3.985944
1.650700,3.986624
1.650800,3.987305
1.650900,3.987986
1.651000,3.988667
1.651100,3.989348
1.651200,3.990029
1.651300,3.990710
1.651400,3.991391
1.651500,3.992072
1.651600,3.992753
1.651700,3.993434
1.651800,3.994115
1.651900,3.994796
1.652000,3.995477
1.652100,3.996158
1.652200,3.996838
1.652300,3.997519
1.652400,3.998200
1.652500,3.998881
1.652600,3.999562
1.652700,4.000243
1.652800,4.000924
1.652900,4.001605
1.653000,4.002286
1.653100,4.002967
1.653200,4.003647
1.653300,4.004328
1.653400,4.005009
1.653500,4.005690
1.653600,4.006371
1.653700,4.007052
1.653800,4.007733
1.653900,4.008414
1.654000,4.009094
1.654100,4.009775
1.654200,4.010456
1.654300,4.011137
1.654400,4.011818
1.654500,4.012499
1.654600,4.013180
1.654700,4.013860
1.654800,4.014541
1.654900,4.015222
1.655000,4.015903
1.655100,4.016584
1.655200,4.017265
1.655300,4.017946
1.655400,4.018626
1.655500,4.019307
1.655600,4.019988
1.655700,4.020669
1.655800,4.021350
1.655900,4.022031
1.656000,4.022711
1.656100,4.023392
1.656200,4.024073
1.656300,4.024754
1.656400,4.025435
1.656500,4.026115
1.656600,4.026796
1.656700,4.027477
1.656800,4.028158
1.656900,4.028839
1.657000,4.029519
1.657100,4.030200
1.657200,4.030881
1.657300,4.031562
1.657400,4.032243
1.657500,4.032923
1.657600,4.033604
1.657700,4.034285
1.657800,4.034966
1.657900,4.035647
1.658000,4.036327
1.658100,4.037008
1.658200,4.037689
1.658300,4.038370
1.658400,4.039050
1.658500,4.039731
1.658600,4.040412
1.658700,4.041093
1.658800,4.041773
1.658900,4.042454
1.659000,4.043135
1.659100,4.043816
1.659200,4.044497
1.659300,4.045177
1.659400,4.045858
1.659500,4.046539
